id,masterCategory,gender,baseColour
28764,Apparel,Women,Beige
49753,Accessories,Men,Black
16857,Accessories,Women,Black
31649,Apparel,Men,Blue
8474,Apparel,Women,Black
19023,Footwear,Women,Silver
13519,Apparel,Men,White
17985,Accessories,Unisex,Grey
43269,Apparel,Women,Pink
48681,Accessories,Women,Gold
46529,Accessories,Men,Silver
55902,Personal Care,Women,Pink
43867,Accessories,Women,White
28556,Apparel,Men,Black
34109,Apparel,Girls,Blue
19211,Accessories,Men,Brown
22850,Footwear,Men,Brown
49561,Accessories,Women,Black
8646,Accessories,Men,Yellow
9794,Accessories,Unisex,Green
23982,Apparel,Men,White
34935,Apparel,Women,Purple
57669,Personal Care,Women,Red
39616,Footwear,Women,Yellow
25249,Accessories,Women,Brown
10992,Apparel,Men,Purple
58621,Accessories,Women,Multi
11840,Footwear,Men,Beige
58681,Apparel,Women,Black
53269,Apparel,Men,White
59753,Apparel,Women,White
1559,Accessories,Unisex,Blue
4817,Apparel,Men,Black
42129,Footwear,Men,Black
12659,Apparel,Men,White
34995,Apparel,Women,Green
18363,Footwear,Men,White
30509,Apparel,Women,Beige
42915,Accessories,Women,Grey
46589,Footwear,Women,Gold
54870,Accessories,Women,Gold
19083,Apparel,Women,Off White
17925,Apparel,Women,Blue
9506,Apparel,Men,White
48621,Accessories,Women,Silver
29616,Apparel,Men,Maroon
3800,Apparel,Unisex,Pink
47669,Accessories,Women,Maroon
33982,Apparel,Women,Black
59561,Accessories,Men,Steel
32850,Footwear,Women,Grey
4219,Apparel,Boys,Orange
24109,Footwear,Men,Blue
53867,Footwear,Women,Brown
39484,Accessories,Unisex,Yellow
56529,Personal Care,Women,Brown
45902,Accessories,Men,Black
9162,Apparel,Men,Blue
48245,Apparel,Boys,Black
3458,Footwear,Men,White
12833,Apparel,Men,Green
29272,Apparel,Women,Purple
51368,Apparel,Women,Blue
59105,Apparel,Men,Blue
56971,Footwear,Women,White
32408,Footwear,Unisex,Red
59939,Footwear,Men,Blue
36894,Accessories,Women,Green
10758,Footwear,Girls,Blue
37946,Apparel,Women,Mustard
40028,Apparel,Men,Blue
38132,Accessories,Unisex,Red
45768,Personal Care,Women,Blue
15018,Apparel,Men,Grey
15824,Apparel,Men,Orange
38300,Accessories,Men,Brown
18707,Apparel,Women,Pink
9350,Accessories,Men,White
48077,Apparel,Men,Red
51966,Apparel,Women,Blue
8282,Apparel,Men,Yellow
6318,Footwear,Unisex,Red
30951,Apparel,Women,Black
28192,Accessories,Men,Gold
49999,Apparel,Women,White
29040,Apparel,Men,Blue
31883,Accessories,Women,Mustard
9196,Footwear,Men,Silver
43659,Apparel,Women,Pink
13129,Footwear,Men,Brown
19413,Accessories,Unisex,Blue
7830,Footwear,Men,Black
49363,Footwear,Men,Beige
31279,Apparel,Men,Navy Blue
17589,Accessories,Men,Black
28354,Accessories,Men,Brown
13915,Footwear,Men,White
29286,Apparel,Men,White
52519,Apparel,Women,White
39828,Footwear,Men,Black
56985,Footwear,Women,Brown
4689,Accessories,Unisex,Black
57857,Footwear,Women,Brown
20139,Apparel,Women,Brown
58023,Accessories,Women,Silver
39014,Accessories,Women,Black
24599,Apparel,Men,Purple
20905,Footwear,Women,Bronze
58211,Apparel,Women,Red
5569,Footwear,Women,Grey
25679,Accessories,Women,Silver
39226,Apparel,Women,Black
14902,Accessories,Women,Black
57259,Accessories,Women,Black
30199,Accessories,Unisex,Black
48083,Apparel,Women,Blue
49151,Personal Care,Women,Brown
29888,Accessories,Women,Brown
8276,Apparel,Men,Grey
51992,Apparel,Women,Black
46925,Personal Care,Men,Blue
19621,Apparel,Women,Purple
34539,Footwear,Men,Black
27912,Apparel,Women,Black
28166,Accessories,Men,Gold
31877,Apparel,Women,Green
58675,Apparel,Women,Multi
11814,Apparel,Women,Brown
15488,Footwear,Women,Tan
33378,Accessories,Women,Black
5931,Footwear,Men,White
11028,Apparel,Women,Blue
39642,Footwear,Men,White
49535,Accessories,Women,Brown
8612,Apparel,Men,Navy Blue
26498,Apparel,Men,Grey
19245,Apparel,Men,Blue
34961,Apparel,Women,Beige
2328,Apparel,Men,White
22038,Apparel,Women,Cream
55956,Personal Care,Women,Black
54884,Accessories,Women,Red
6788,Apparel,Men,Blue
50418,Accessories,Women,Silver
28502,Apparel,Men,Yellow
19077,Apparel,Women,Red
55358,Personal Care,Women,Brown
49707,Accessories,Men,Maroon
8420,Apparel,Girls,Pink
16803,Apparel,Girls,Beige
27778,Accessories,Men,Brown
7468,Apparel,Men,Black
28730,Apparel,Women,Blue
18999,Apparel,Men,Black
44018,Personal Care,Men,Grey
58447,Accessories,Men,Black
14768,Apparel,Men,White
33976,Apparel,Women,Navy Blue
59595,Apparel,Women,Purple
36438,Footwear,Men,Black
44824,Footwear,Men,Tan
53893,Accessories,Women,Green
39470,Apparel,Women,Red
52941,Apparel,Women,Multi
18738,Apparel,Women,Olive
28991,Apparel,Women,Off White
30152,Accessories,Men,Black
2787,Apparel,Men,Black
31080,Accessories,Women,Orange
3655,Footwear,Men,Black
12202,Apparel,Men,Yellow
47000,Apparel,Women,Pink
6327,Apparel,Men,White
23545,Personal Care,Men,Red
17770,Footwear,Men,Brown
51165,Accessories,Men,Navy Blue
35420,Footwear,Unisex,White
45757,Apparel,Women,Red
4470,Footwear,Men,White
15027,Apparel,Women,Pink
53632,Footwear,Unisex,Black
11487,Accessories,Men,Black
56340,Accessories,Men,Black
32605,Accessories,Men,Brown
57292,Apparel,Men,White
24760,Footwear,Women,Silver
21020,Apparel,Men,Black
15215,Accessories,Men,Black
45565,Personal Care,Men,Black
4642,Footwear,Women,White
36097,Accessories,Men,Brown
5790,Apparel,Men,White
37145,Apparel,Men,Lavender
38931,Apparel,Girls,Blue
32437,Apparel,Men,Navy Blue
59906,Accessories,Women,Green
25480,Footwear,Men,White
56172,Personal Care,Women,Blue
10767,Footwear,Unisex,White
24552,Apparel,Women,Blue
40017,Accessories,Unisex,White
43692,Apparel,Boys,White
6929,Apparel,Women,Brown
54625,Accessories,Men,Black
12030,Apparel,Men,White
26205,Personal Care,Men,Blue
3467,Footwear,Women,White
42740,Footwear,Women,Black
23777,Accessories,Men,Black
17542,Apparel,Men,White
50285,Accessories,Men,Purple
9961,Apparel,Men,White
47232,Footwear,Men,Brown
6115,Apparel,Men,Navy Blue
16490,Apparel,Men,Grey
37521,Apparel,Boys,Blue
53064,Accessories,Women,Brown
20596,Accessories,Women,Grey
21444,Apparel,Women,Cream
15671,Apparel,Men,Blue
4226,Apparel,Men,Grey
10303,Footwear,Men,Brown
24136,Apparel,Men,Navy Blue
38569,Apparel,Men,Navy Blue
33181,Apparel,Women,Blue
1754,Apparel,Men,Black
40473,Footwear,Men,Black
56516,Personal Care,Women,Brown
12454,Accessories,Men,Brown
26661,Footwear,Men,White
9539,Apparel,Men,Blue
19880,Footwear,Women,Pink
46784,Personal Care,Women,Pink
51733,Accessories,Women,Brown
29629,Apparel,Men,Black
23313,Apparel,Women,Red
17126,Accessories,Women,Brown
47656,Apparel,Women,Black
6571,Apparel,Men,Yellow
18952,Accessories,Men,Black
3231,Footwear,Men,White
12666,Apparel,Men,Grey
35878,Apparel,Boys,Purple
26453,Footwear,Women,Black
27581,Apparel,Men,Green
54073,Footwear,Men,Blue
30536,Apparel,Women,White
51501,Apparel,Women,Blue
7691,Apparel,Women,Black
35044,Apparel,Women,Black
47464,Footwear,Women,Brown
6743,Footwear,Women,Black
23121,Footwear,Unisex,Blue
17314,Accessories,Men,Black
37713,Apparel,Men,Maroon
45333,Footwear,Women,Green
4014,Apparel,Men,Black
21676,Accessories,Men,Black
52384,Apparel,Women,Pink
1566,Accessories,Men,Black
40641,Apparel,Women,Green
10131,Accessories,Women,Steel
24304,Apparel,Men,Black
4828,Apparel,Men,Grey
56724,Footwear,Men,Grey
41793,Apparel,Women,Peach
5300,Accessories,Unisex,Yellow
44027,Personal Care,Men,Blue
58478,Accessories,Men,Brown
53090,Accessories,Women,Silver
14757,Apparel,Men,Blue
33949,Apparel,Men,Black
20562,Accessories,Women,Black
15685,Apparel,Men,Khaki
52142,Apparel,Women,Blue
36407,Accessories,Men,Black
57430,Apparel,Women,Green
33175,Apparel,Women,Blue
40487,Footwear,Men,Grey
11225,Accessories,Women,Steel
19048,Footwear,Women,Brown
26695,Footwear,Men,White
49738,Accessories,Men,Maroon
43202,Accessories,Men,Grey
2125,Apparel,Women,White
27747,Accessories,Women,Brown
13572,Apparel,Men,Red
35282,Accessories,Unisex,Black
19874,Footwear,Men,Green
7457,Apparel,Men,Burgundy
46770,Personal Care,Men,White
16000,Apparel,Men,Black
22235,Footwear,Men,Black
50615,Apparel,Men,Grey Melange
34350,Apparel,Men,Purple
6585,Apparel,Men,Purple
31410,Apparel,Men,White
55155,Personal Care,Women,Pink
12692,Footwear,Men,Black
13740,Apparel,Men,Grey
54087,Apparel,Women,Blue
43030,Apparel,Men,Navy Blue
2317,Apparel,Men,White
16232,Apparel,Men,Grey
22007,Accessories,Women,Brown
55969,Personal Care,Women,Red
7665,Accessories,Men,Grey
46542,Accessories,Men,Black
34162,Apparel,Girls,White
50427,Accessories,Unisex,Blue
14565,Footwear,Men,Black
5132,Apparel,Women,Green
44215,Footwear,Women,Red
21682,Accessories,Men,White
52370,Apparel,Women,Pink
1592,Footwear,Men,Red
25222,Accessories,Women,Purple
11017,Apparel,Women,Blue
41767,Apparel,Women,Red
32295,Accessories,Men,White
13324,Apparel,Men,Blue
28965,Apparel,Women,White
8249,Footwear,Unisex,Black
31074,Apparel,Women,Off White
42586,Apparel,Men,Green
55531,Personal Care,Women,Skin
28159,Accessories,Men,Metallic
50043,Apparel,Women,Black
17784,Accessories,Men,Brown
31848,Accessories,Men,White
22463,Apparel,Women,Maroon
49952,Apparel,Men,Grey
7201,Apparel,Women,Pink
46126,Accessories,Women,Brown
36251,Apparel,Men,Grey
4484,Footwear,Men,White
14101,Apparel,Men,White
20334,Apparel,Men,Blue
5556,Apparel,Men,Black
25646,Accessories,Unisex,White
11473,Apparel,Men,White
41303,Apparel,Boys,Navy Blue
39219,Apparel,Women,Black
33723,Accessories,Women,Multi
57266,Accessories,Women,Maroon
24794,Accessories,Women,Brown
39817,Footwear,Men,Brown
45591,Footwear,Men,Black
36063,Accessories,Unisex,Olive
57868,Personal Care,Women,Green
5764,Apparel,Women,Purple
44443,Footwear,Men,Black
14333,Footwear,Men,White
20106,Apparel,Women,Beige
41131,Apparel,Women,Pink
25474,Footwear,Men,Black
56186,Personal Care,Women,Beige
11641,Accessories,Women,Black
10793,Apparel,Men,Red
57054,Apparel,Women,Yellow
33511,Footwear,Women,Teal
58820,Footwear,Men,Brown
43666,Apparel,Women,Peach
2541,Footwear,Men,White
27323,Personal Care,Men,Black
13116,Footwear,Men,Black
3493,Footwear,Men,Black
31246,Apparel,Men,Black
23783,Accessories,Women,Brown
9995,Apparel,Women,Pink
34734,Footwear,Women,White
46314,Accessories,Men,Black
8847,Apparel,Men,White
16464,Apparel,Men,Green
22651,Accessories,Unisex,Yellow
16804,Apparel,Girls,White
49700,Accessories,Men,Navy Blue
12498,Apparel,Women,Green
19070,Apparel,Women,Blue
16038,Apparel,Men,Blue
46748,Apparel,Men,Grey
34368,Apparel,Men,Black
28737,Apparel,Women,White
2921,Apparel,Women,Multi
33971,Apparel,Women,Navy Blue
21488,Accessories,Women,Maroon
59592,Apparel,Women,Red
1798,Apparel,Men,Black
53894,Accessories,Women,Beige
57408,Apparel,Women,Black
25028,Apparel,Men,Black
52946,Apparel,Women,Magenta
39477,Apparel,Women,Brown
58672,Apparel,Women,Navy Blue
20768,Footwear,Women,Black
52348,Apparel,Women,Blue
11813,Apparel,Women,Pink
5936,Footwear,Men,White
39645,Footwear,Men,Black
19242,Apparel,Women,Grey
22803,Apparel,Men,Green
49532,Accessories,Women,Gold
43008,Footwear,Men,Black
13778,Apparel,Men,Grey
34966,Accessories,Women,Purple
55951,Personal Care,Women,Brown
35088,Accessories,Men,Black
28505,Apparel,Men,Grey
54883,Accessories,Women,Cream
36269,Apparel,Women,White
44649,Apparel,Women,Off White
58216,Apparel,Women,Multi
14139,Accessories,Men,Steel
39221,Apparel,Women,Purple
10599,Accessories,Unisex,White
14905,Accessories,Men,Red
48084,Apparel,Women,Red
27129,Apparel,Women,White
19626,Apparel,Men,White
55509,Personal Care,Women,Brown
46922,Personal Care,Men,Orange
8271,Apparel,Men,White
3699,Apparel,Women,Navy Blue
51995,Apparel,Women,Brown
49156,Personal Care,Women,Peach
23589,Personal Care,Women,Beige
28161,Accessories,Men,Copper
27915,Apparel,Women,Black
7239,Footwear,Men,Black
31870,Apparel,Women,Blue
9191,Apparel,Men,Blue
2579,Apparel,Women,Blue
49364,Footwear,Men,Black
19414,Accessories,Unisex,Black
7837,Apparel,Men,Purple
13912,Footwear,Women,Navy Blue
56982,Footwear,Women,Black
58024,Accessories,Women,Gold
37189,Apparel,Women,Black
57850,Footwear,Women,White
11679,Apparel,Men,Grey
39013,Footwear,Men,Silver
58818,Footwear,Women,Black
33529,Footwear,Women,Pink
20902,Footwear,Women,Brown
59330,Footwear,Unisex,Brown
4448,Footwear,Men,Black
1906,Apparel,Men,Cream
15823,Apparel,Men,Charcoal
56378,Personal Care,Women,Pink
24758,Apparel,Men,Black
38307,Accessories,Men,Red
43498,Apparel,Men,Grey Melange
48070,Apparel,Men,Off White
9357,Accessories,Men,White
18700,Apparel,Men,Black
51961,Accessories,Women,Purple
8285,Apparel,Men,Black
28195,Accessories,Men,Gold
17748,Footwear,Women,Black
30956,Apparel,Women,Mustard
47038,Apparel,Women,Red
35418,Footwear,Men,Black
31884,Accessories,Women,Olive
29047,Apparel,Men,Black
6911,Apparel,Women,Maroon
18532,Accessories,Boys,Blue
48242,Apparel,Boys,Grey Melange
30358,Apparel,Men,Off White
42778,Apparel,Boys,Green
12008,Apparel,Men,Green
9959,Apparel,Men,Red
29275,Apparel,Women,Red
12834,Apparel,Unisex,Blue
56976,Footwear,Women,Black
21018,Accessories,Women,Black
59102,Apparel,Men,Black
53438,Footwear,Men,Black
36893,Accessories,Men,Brown
38135,Accessories,Women,Orange
37941,Apparel,Women,Green
19084,Apparel,Women,Off White
26659,Footwear,Men,White
48626,Accessories,Women,Silver
17922,Apparel,Men,Brown
9501,Apparel,Men,Black
3807,Apparel,Boys,Red
29611,Apparel,Men,Blue
6549,Apparel,Women,Green
33985,Apparel,Women,Black
37519,Accessories,Boys,White
45139,Accessories,Men,Steel
15649,Apparel,Women,Grey
32857,Footwear,Women,Blue
59566,Accessories,Men,Steel
38551,Footwear,Men,Black
45905,Accessories,Men,Black
41599,Apparel,Men,Blue
39483,Accessories,Unisex,Grey
58686,Apparel,Women,Blue
59754,Apparel,Women,Black
10109,Accessories,Women,Steel
4810,Apparel,Men,White
3209,Apparel,Women,Purple
23925,Footwear,Men,Black
48414,Apparel,Men,Navy Blue
9733,Apparel,Men,Green
18364,Apparel,Men,White
34992,Apparel,Women,Navy Blue
51539,Accessories,Women,Black
42912,Accessories,Women,Red
29423,Accessories,Men,Copper
23119,Apparel,Men,Grey
54877,Accessories,Women,Multi
36064,Accessories,Unisex,Mustard
45596,Footwear,Men,Black
39810,Apparel,Men,Brown
20101,Apparel,Women,Pink
14334,Footwear,Men,White
44444,Footwear,Unisex,Grey
5763,Apparel,Women,Brown
56181,Personal Care,Women,Skin
11646,Accessories,Men,White
25473,Footwear,Men,Red
58827,Accessories,Men,Black
33516,Footwear,Women,Cream
10794,Apparel,Men,Navy Blue
57053,Apparel,Women,Pink
13111,Apparel,Men,Black
2546,Footwear,Men,Black
43661,Apparel,Women,Brown
31241,Apparel,Men,Black
7808,Apparel,Men,Red
34733,Footwear,Women,Blue
9992,Apparel,Men,Navy Blue
50276,Footwear,Men,Brown
22656,Accessories,Unisex,Black
8840,Apparel,Men,Charcoal
16463,Apparel,Men,Yellow
46313,Accessories,Women,White
50878,Apparel,Women,Beige
28962,Apparel,Women,White
13323,Apparel,Men,Green
27116,Apparel,Women,White
19619,Apparel,Women,White
55536,Personal Care,Women,Multi
50044,Apparel,Women,Skin
17783,Accessories,Men,Blue
48887,Accessories,Women,Silver
46121,Apparel,Women,Black
7206,Apparel,Women,White
49955,Apparel,Men,Grey
22464,Apparel,Women,Black
36256,Apparel,Men,Grey
4483,Footwear,Men,Silver
44676,Apparel,Women,White
20333,Apparel,Men,Black
58229,Footwear,Men,Black
14106,Apparel,Men,Maroon
41304,Apparel,Boys,White
25641,Accessories,Men,White
57261,Accessories,Women,Brown
33724,Accessories,Women,Blue
55152,Personal Care,Women,Purple
12695,Footwear,Men,Black
2310,Apparel,Men,Red
43037,Apparel,Men,Green
13747,Apparel,Men,Blue
34959,Apparel,Women,Beige
54080,Apparel,Women,Brown
27572,Apparel,Men,Black
46545,Accessories,Men,Black
7662,Accessories,Men,White
22000,Accessories,Women,Grey
50420,Footwear,Men,Brown
34165,Apparel,Girls,White
44212,Footwear,Women,Gold
5135,Apparel,Women,Blue
20757,Footwear,Women,Brown
14562,Footwear,Men,Black
52377,Apparel,Women,Pink
21685,Accessories,Men,Black
57605,Personal Care,Women,Burgundy
5909,Footwear,Women,White
1595,Apparel,Men,Black
33340,Footwear,Men,Black
32292,Accessories,Men,Silver
41760,Apparel,Women,Green
11010,Apparel,Women,Purple
25225,Accessories,Women,Blue
20565,Accessories,Women,Purple
53097,Accessories,Women,Maroon
14750,Apparel,Men,White
44020,Personal Care,Men,Black
36400,Accessories,Men,Navy Blue
15682,Apparel,Men,Beige
52145,Apparel,Women,Grey
40480,Footwear,Men,White
33172,Apparel,Women,Purple
57437,Apparel,Women,Off White
11222,Accessories,Men,Steel
25017,Footwear,Women,Black
52979,Apparel,Women,Multi
39448,Apparel,Women,Mustard
41552,Apparel,Men,Blue
8418,Apparel,Girls,Blue
26692,Footwear,Men,Black
27740,Accessories,Women,Navy Blue
2122,Apparel,Women,Black
43205,Accessories,Men,Grey
22232,Accessories,Men,Brown
16007,Apparel,Men,Red
46777,Personal Care,Men,Blue
19873,Footwear,Men,Navy Blue
7450,Apparel,Men,Cream
34357,Apparel,Men,Blue
6582,Apparel,Men,Navy Blue
50612,Apparel,Men,Black
28708,Apparel,Women,Black
26454,Footwear,Women,White
12661,Apparel,Men,Blue
19289,Accessories,Women,Purple
3236,Footwear,Women,Red
27586,Apparel,Men,White
7696,Apparel,Men,Red
35043,Apparel,Women,Cream
51506,Apparel,Women,Blue
17313,Accessories,Women,Brown
6744,Footwear,Men,Black
34191,Apparel,Boys,Red
47463,Footwear,Women,Black
37714,Apparel,Men,Blue
14596,Apparel,Women,Black
52383,Apparel,Women,White
21671,Accessories,Men,Black
45334,Footwear,Women,Black
24303,Apparel,Men,Charcoal
10136,Accessories,Women,Steel
40646,Apparel,Women,Green
1561,Apparel,Women,White
32266,Apparel,Men,Navy Blue
41794,Apparel,Women,Black
56723,Footwear,Men,Blue
20591,Accessories,Women,Black
53063,Accessories,Women,Blue
37526,Apparel,Boys,Yellow
4221,Apparel,Men,Black
15676,Apparel,Men,Blue
32868,Accessories,Unisex,Red
59559,Accessories,Women,Silver
21443,Apparel,Women,Blue
33186,Apparel,Women,Purple
24131,Apparel,Men,White
10304,Footwear,Men,Black
56511,Personal Care,Women,Copper
42323,Apparel,Women,Navy Blue
26666,Footwear,Women,Black
12453,Accessories,Men,Brown
55394,Personal Care,Women,White
18169,Apparel,Girls,Pink
48619,Accessories,Women,Silver
51734,Accessories,Women,Grey
3838,Footwear,Women,Black
46783,Personal Care,Women,Pink
35271,Apparel,Women,Green
19887,Accessories,Men,Olive
6576,Apparel,Men,White
18955,Accessories,Men,Black
47651,Apparel,Women,Grey
17121,Accessories,Women,Black
23314,Apparel,Women,Green
4645,Footwear,Women,White
56949,Footwear,Women,Black
36090,Accessories,Men,Black
38936,Apparel,Boys,Blue
5797,Apparel,Men,Blue
37142,Apparel,Men,Lavender
56175,Personal Care,Women,Copper
25487,Footwear,Men,White
59901,Accessories,Women,Grey
32430,Accessories,Unisex,Navy Blue
40010,Accessories,Men,Black
24555,Apparel,Women,Black
10760,Footwear,Unisex,Red
54622,Accessories,Men,Black
43695,Apparel,Boys,Yellow
8088,Footwear,Men,White
3460,Footwear,Men,White
26202,Personal Care,Men,Silver
12037,Apparel,Men,White
6112,Apparel,Men,Navy Blue
47235,Footwear,Men,Black
17545,Apparel,Men,Brown
50282,Accessories,Men,Grey
9966,Apparel,Women,White
23770,Accessories,Women,Black
28398,Accessories,Women,Black
51350,Footwear,Men,Navy Blue
16497,Apparel,Men,Red
30155,Accessories,Men,Brown
9368,Accessories,Men,White
2780,Apparel,Men,Blue
28996,Apparel,Men,Blue
54410,Accessories,Women,Pink
26030,Personal Care,Men,Silver
3652,Footwear,Men,Black
17777,Accessories,Men,Black
23542,Personal Care,Women,Pink
6320,Apparel,Men,Grey
47007,Apparel,Women,Multi
35427,Footwear,Women,White
22490,Footwear,Women,Pink
29078,Accessories,Men,Brown
51162,Accessories,Men,Black
15020,Apparel,Men,Maroon
4477,Footwear,Women,White
44682,Apparel,Women,Blue
53635,Footwear,Men,Blue
1939,Accessories,Women,Blue
32602,Accessories,Men,Brown
11480,Apparel,Women,Grey
57295,Apparel,Men,White
19610,Apparel,Women,Green
46914,Apparel,Men,Blue
8247,Footwear,Unisex,Black
49160,Personal Care,Women,Skin
9395,Footwear,Men,Black
50871,Apparel,Women,Mustard
46128,Accessories,Women,Blue
31846,Accessories,Men,Black
29085,Accessories,Men,Brown
28157,Accessories,Men,Gold
27923,Apparel,Women,Black
34508,Footwear,Men,Black
5558,Apparel,Men,Green
58220,Apparel,Women,Multi
57268,Apparel,Men,Teal
14933,Apparel,Men,Navy Blue
39217,Apparel,Women,Red
25648,Accessories,Unisex,Black
58012,Apparel,Women,Green
20108,Apparel,Women,Navy Blue
57866,Personal Care,Women,Yellow
41903,Personal Care,Men,Black
52528,Apparel,Women,Grey
39819,Footwear,Men,Brown
20934,Accessories,Men,Navy Blue
56188,Personal Care,Women,Skin
39025,Accessories,Women,White
8075,Footwear,Men,Black
31248,Apparel,Men,Red
49352,Footwear,Men,Black
7801,Apparel,Men,Navy Blue
13118,Footwear,Men,White
43668,Apparel,Women,Pink
13924,Footwear,Women,Black
25822,Apparel,Women,Green
36409,Accessories,Men,Grey
58476,Accessories,Men,Brown
14759,Apparel,Men,Brown
33947,Apparel,Men,Navy Blue
44029,Personal Care,Women,White
52970,Apparel,Women,Multi
38593,Apparel,Women,Black
44815,Apparel,Women,Blue
27749,Accessories,Men,Black
18194,Apparel,Women,Green
8411,Apparel,Men,Black
16832,Apparel,Women,Pink
49736,Accessories,Men,Purple
19046,Footwear,Women,Multi
55369,Personal Care,Women,Silver
28701,Apparel,Women,Purple
7459,Apparel,Men,Green
2319,Apparel,Men,Orange
34950,Apparel,Women,Beige
54089,Apparel,Women,Purple
35882,Apparel,Boys,Red
19274,Accessories,Women,Gold
8623,Accessories,Women,Brown
49504,Footwear,Men,Brown
28533,Apparel,Men,Grey
43802,Accessories,Women,Gold
50429,Accessories,Unisex,Blue
55967,Personal Care,Women,Red
22009,Accessories,Women,Black
59796,Apparel,Women,Blue
11825,Footwear,Men,Green
58644,Apparel,Women,Red
41769,Apparel,Women,Cream
39673,Footwear,Men,White
11019,Apparel,Women,Purple
5900,Footwear,Men,Grey
33349,Footwear,Men,Black
4228,Apparel,Men,Maroon
59550,Accessories,Women,Silver
32861,Accessories,Unisex,Grey
58482,Accessories,Men,Brown
20598,Accessories,Women,Beige
45933,Accessories,Women,Silver
56518,Personal Care,Women,Peach
38567,Apparel,Men,Black
53856,Apparel,Women,Brown
48610,Accessories,Women,Silver
17914,Apparel,Men,Black
9537,Apparel,Men,Black
47658,Apparel,Women,Purple
17128,Accessories,Women,Purple
3831,Footwear,Unisex,Pink
48422,Apparel,Men,White
23913,Footwear,Men,Black
30538,Accessories,Unisex,Navy Blue
9705,Footwear,Men,Brown
18352,Accessories,Men,Grey
19280,Accessories,Women,Gold
12668,Apparel,Men,White
35876,Apparel,Boys,Orange
42118,Apparel,Men,Teal
34198,Apparel,Men,Blue
55993,Personal Care,Women,Purple
29415,Accessories,Men,White
42924,Accessories,Women,Black
21678,Accessories,Men,Silver
59762,Footwear,Women,Brown
39687,Footwear,Men,White
4826,Apparel,Men,Navy Blue
38755,Accessories,Women,Black
48046,Accessories,Men,Blue
50885,Apparel,Women,Multi
9361,Accessories,Unisex,Black
18736,Apparel,Women,Red
26805,Apparel,Men,Black
29071,Accessories,Unisex,Green
22499,Footwear,Women,Gold
30960,Apparel,Women,Black
6329,Footwear,Unisex,Black
1930,Accessories,Unisex,Red
15029,Apparel,Women,Purple
59306,Apparel,Men,White
45759,Personal Care,Men,Red
38331,Apparel,Girls,White
15815,Apparel,Men,Grey
11489,Accessories,Women,Black
57892,Personal Care,Women,Beige
56940,Footwear,Women,Brown
40019,Apparel,Men,Blue
10769,Footwear,Unisex,White
37977,Apparel,Men,Black
21812,Accessories,Men,Brown
32439,Apparel,Men,Black
59908,Apparel,Women,Peach
3469,Accessories,Unisex,Black
8081,Footwear,Men,Blue
9153,Apparel,Women,Purple
51359,Apparel,Women,Blue
29243,Footwear,Men,White
12802,Apparel,Women,Green
28391,Accessories,Men,Black
23779,Accessories,Men,Black
52341,Apparel,Women,Orange
15486,Footwear,Women,Black
44224,Apparel,Men,Orange
5103,Footwear,Women,Silver
20761,Footwear,Women,Brown
14554,Footwear,Men,Black
41756,Apparel,Girls,Pink
11026,Apparel,Women,Navy Blue
25213,Accessories,Women,Pink
57633,Personal Care,Women,Pink
33376,Accessories,Women,Red
2326,Apparel,Men,White
43001,Footwear,Men,White
13771,Apparel,Men,Grey
26496,Apparel,Men,Black
55164,Personal Care,Women,White
6786,Apparel,Men,Black
46573,Accessories,Men,Black
55958,Personal Care,Women,Brown
7654,Accessories,Men,Grey
22036,Apparel,Women,Cream
16203,Apparel,Men,Blue
13543,Footwear,Women,Red
27776,Accessories,Men,Maroon
2114,Apparel,Women,Black
43233,Footwear,Men,Grey
49709,Accessories,Men,Blue
19079,Apparel,Women,Off White
12491,Apparel,Women,Green
18997,Accessories,Unisex,Black
34361,Apparel,Men,Blue
2928,Apparel,Men,White
50624,Apparel,Men,Charcoal
22204,Apparel,Men,White
16031,Apparel,Men,Blue
46741,Apparel,Men,Grey
19845,Apparel,Men,Brown
36436,Footwear,Men,Brown
52173,Accessories,Women,Silver
21481,Accessories,Men,White
58449,Accessories,Men,Black
14766,Apparel,Men,Blue
33978,Apparel,Women,Black
44016,Personal Care,Men,Silver
11214,Accessories,Women,Steel
25021,Apparel,Men,Grey
1791,Accessories,Unisex,Black
33144,Apparel,Boys,Blue
57401,Apparel,Women,Navy Blue
31277,Apparel,Men,White
13127,Footwear,Men,Brown
9198,Footwear,Men,Black
43657,Apparel,Women,Purple
29288,Apparel,Men,Black
22660,Accessories,Unisex,Blue
51392,Apparel,Men,White
16455,Apparel,Men,Red
46325,Footwear,Men,Red
7002,Apparel,Women,Purple
17587,Accessories,Unisex,Black
50240,Accessories,Women,White
20137,Apparel,Women,Green
14302,Apparel,Men,Brown
57859,Personal Care,Women,Pink
5755,Apparel,Women,Pink
36052,Accessories,Unisex,Khaki
4687,Accessories,Unisex,Black
52517,Apparel,Women,Black
39826,Footwear,Men,Black
33520,Footwear,Women,Charcoal
24597,Apparel,Women,Charcoal
57065,Apparel,Women,Grey
25445,Footwear,Men,White
44640,Footwear,Men,Orange
5567,Footwear,Men,White
20305,Apparel,Women,Magenta
14130,Apparel,Men,Black
36260,Apparel,Men,Grey
33712,Footwear,Men,Red
39228,Apparel,Women,Black
41332,Apparel,Women,Green
11442,Apparel,Women,Purple
56385,Personal Care,Women,Green
25677,Accessories,Women,Black
